256,ADA,0,0
257,ADAe,0,0
258,ADCim,0,0
259,ADEt,1,0
260,ADEtl,1,0
261,ADHAPtx,1,0
262,ADK1,1,0
263,ADK1m,1,0
264,ADK3,1,0
265,ADK3m,1,0
266,ADKd,1,0
267,ADMDC,0,0
268,ADNCYC,0,0
269,ADNK1,0,0
270,ADNK1m,0,0
271,ADNt,1,0
272,ADNt4,0,0
273,ADNtl,1,0
274,ADNtm,1,0
275,ADPGLC,0,0
276,ADPMAN,0,0
277,ADPRDP,0,0
278,ADPRDPm,0,0
279,ADPRIBt,0,0
280,ADPT,0,0
281,ADPtx,1,0
282,ADRNCOAtx,1,0
283,ADRNCPT1,0,0
284,ADRNCPT2,0,0
285,ADRNCRNt,0,0
286,ADRNLPVESSEC,0,0
287,ADRNt,1,0
288,ADSELK,0,0
289,ADSK,0,0
290,ADSL1,0,0
291,ADSL2,0,0
292,ADSS,0,0
293,AFLATOXINte,1,0
294,AG13T10g,0,0
295,AG13T11g,0,0
296,AG13T12g,0,0
297,AG13T13g,0,0
298,AG13T14g,0,0
299,AG13T15g,0,0
300,AG13T16g,0,0
301,AG13T17g,0,0
302,AG13T18g,0,0
303,AG13T1g,0,0
304,AG13T2g,0,0
305,AG13T3g,0,0
306,AG13T4g,0,0
307,AG13T5g,0,0
308,AG13T6g,0,0
309,AG13T7g,0,0
310,AG13T8g,0,0
311,AG13T9g,0,0
312,AGDC,0,0
313,AGLPC,0,0
314,AGLPED,0,0
315,AGLPET,0,0
316,AGLPH,0,0
317,AGLPR,0,0
318,AGLPT,0,0
319,AGMTm,0,0
320,AGPAT1,0,0
321,AGPex,1,0
322,AGPRim,0,0
323,AGPSx,0,0
324,AGTim,0,0
325,AGTix,0,0
326,AHANDROSTANGLCte,0,0
327,AHANDROSTANGLCtr,1,0
328,AHC,1,0
329,AHCYStn,1,0
330,AHCYStr,1,0
331,AHEXASE2ly,0,0
332,AHEXASEly,0,0
333,AICART,1,0
334,AIRCr,1,0
335,AK2LGCHOLt,1,0
336,AKGDm,0,0
337,AKGMALtm,1,0
338,AKGt4_3,1,0
339,AKGtp,1,0
340,AKR1C1,0,0
341,AKR1C41,0,0
342,AKR1C42,0,0
343,AKR1D,0,0
344,AKR1D2,0,0
345,ALAASNNaEx,0,0
346,ALACYSNaEx,0,0
347,ALADGLNexR,1,0
348,ALADGLYexR,1,0
349,ALAGLNexR,1,0
350,ALAGLNNaEx,0,0
351,ALAGLYexR,1,0
352,ALAR,1,0
353,ALASERNaEx,0,0
354,ALASm,0,0
355,ALAt2r,1,0
356,ALAt2rL,1,0
357,ALAt4,0,0
358,ALATA_L,1,0
359,ALATHRNaEx,0,0
360,ALAtN1,1,0
361,ALCD1,1,0
362,ALCD21_D,0,0
363,ALCD21_L,0,0
364,ALCD22_D,0,0
365,ALCD22_L,0,0
366,ALCD2if,0,0
367,ALCD2yf,0,0
368,ALDD20x,0,0
369,ALDD20xm,0,0
370,ALDD21,0,0
371,ALDD2x,0,0
372,ALDD2xm,0,0
373,ALDD2y,0,0
374,ALDSTRNte,1,0
375,ALDSTRNtm,1,0
376,ALKP,0,0
377,ALOX12,0,0
378,ALOX12R,0,0
379,ALOX15,0,0
380,ALOX5,0,0
381,ALOX52,0,0
382,ALR2,0,0
383,ALR3,0,0
384,AMACR2p,0,0
385,AMACR2r,0,0
386,AMACRp,0,0
387,AMACRr,0,0
388,AMANK,0,0
389,AMCOXO,0,0
390,AMETr,1,0
391,AMETt2m,1,0
392,AMETtn,1,0
393,AMPDA,0,0
394,AMPTASECG,0,0
395,AMPTASECGe,0,0
396,AMPtp,1,0
397,AMPtr,1,0
398,AMY1e,0,0
399,AMY2e,0,0
400,ANDRSTRNGLCte,0,0
401,ANDRSTRNGLCtr,1,0
402,ANDRSTRNte,1,0
403,ANDRSTRNtr,1,0
404,ANTIPYRENEte,1,0
405,AOBUTDsm,0,0
406,AP4AH1,0,0
407,APAT2rm,1,0
408,APNNOXte,1,0
409,APOCF,0,0
410,APOCFm,0,0
411,APOC_LYS_BTNP,0,0
412,APOC_LYS_BTNPm,0,0
413,APPNNte,1,0
414,APRGSTRNte,1,0
415,APRTO2,0,0
416,AQCOBALt,0,0
417,ARAB_Lt,1,0
418,ARABR,0,0
419,ARACHCOAtx,1,0
420,ARACHCPT1,0,0
421,ARACHCPT2,0,0
422,ARACHCRNt,0,0
423,ARACHDCOAtx,1,0
424,ARACHDt2,1,0
425,ARACHDtr,1,0
426,ARACHt,1,0
427,ARGDCm,0,0
428,ARGLYSex,0,0
429,ARGN,0,0
430,ARGNm,0,0
431,ARGSL,1,0
432,ARGSS,0,0
433,ARGt4,0,0
434,ARGtiDF,0,0
435,ARGtm,1,0
436,ARSA,0,0
437,ARTCOAL1,0,0
438,ARTCOAL2,0,0
439,ARTCOAL3,0,0
440,R_group_phosphotase_1,0,0
441,R_group_phosphotase_2,0,0
442,R_group_phosphotase_3,0,0
443,ARTFR11,0,0
444,ARTFR12,0,0
445,ARTFR13,0,0
446,ARTFR202,0,0
447,ARTFR203,0,0
448,ARTFR204,0,0
449,ARTFR205,0,0
450,ARTFR206,0,0
451,ARTFR207,0,0
452,ARTFR208,0,0
453,ARTFR209,0,0
454,ARTFR210,0,0
455,ARTFR211,0,0
456,ARTFR212,0,0
457,ARTFR213,0,0
458,ARTFR31,0,0
459,ARTFR32,0,0
460,ARTFR33,0,0
461,ARTFR34,0,0
462,ARTFR41,0,0
463,ARTFR42,0,0
464,ARTFR43,0,0
465,ARTFR44,0,0
466,ARTFR45,0,0
467,ARTFR46,0,0
468,ARTFR51,0,0
469,ARTFR52,0,0
470,ARTFR53,0,0
471,ARTFR54,0,0
472,ARTFR55,0,0
473,ARTFR56,0,0
474,ARTFR57,0,0
475,ARTFR61,0,0
476,ARTPLM1,1,0
477,ARTPLM1m,1,0
478,ARTPLM2,1,0
479,ARTPLM2m,1,0
480,ARTPLM3,1,0
481,ARTPLM3m,1,0
482,ASAH1,0,0
483,ASCBOX,0,0
484,ASCBt,1,0
485,ASCBt4,1,0
486,ASNALANaEx,0,0
487,ASNCYSNaEx,0,0
488,ASNGLNNaEx,0,0
489,ASNNm,0,0
490,ASNS1,0,0
491,ASNSERNaEx,0,0
492,ASNt4,0,0
493,ASNTHRNaEx,0,0
494,ASNtm,0,0
495,ASNtN1,1,0
496,Asn_X_Ser_Thrtr,1,0
497,ASP1DC,0,0
498,ASPCTr,1,0
499,ASPDt6,0,0
500,ASPDxt,1,0
501,ASPGLUm,1,0
502,ASPNATm,0,0
503,ASPt6,0,0
504,ASPTA,1,0
505,ASPTAm,1,0
506,ATP1ter,1,0
507,ATP2ter,1,0
508,ATPasel,0,0
509,ATPH1e,0,0
510,ATPH2e,0,0
511,ATPS4m,0,0
512,ATPtm,0,0
513,ATPtn,1,0
514,ATPtx,1,0
515,AVITE1t,0,0
516,AVITE2t,0,0
517,B_MANNASEly,0,0
518,B3GALT3g,0,0
519,B3GALT41g,0,0
520,B3GALT42g,0,0
521,B3GALT43g,0,0
522,B3GALT44g,0,0
523,B3GALT5g,0,0
524,B3GALTg,0,0
525,B3GNT11g,0,0
526,B3GNT12g,0,0
527,B3GNT310g,0,0
528,B3GNT311g,0,0
529,B3GNT312g,0,0
530,B3GNT313g,0,0
531,B3GNT314g,0,0
532,B3GNT315g,0,0
533,B3GNT31g,0,0
534,B3GNT32g,0,0
535,B3GNT33g,0,0
536,B3GNT34g,0,0
537,B3GNT35g,0,0
538,B3GNT36g,0,0
539,B3GNT37g,0,0
540,B3GNT39g,0,0
541,B3GNT51g,0,0
542,BAAT1x,0,0
543,BAAT2x,0,0
544,BAAT3x,0,0
545,BAAT4x,0,0
546,BACCL,0,0
547,BACCLm,0,0
548,BALAtmr,1,0
549,BALAVECSEC,0,0
550,BAMPPALDOX,0,0
551,BAMPPALDOXm,0,0
552,BBHOX,0,0
553,BCDO,0,0
554,BDG2HCGHD,0,0
555,BDHm,1,0
556,BDMT_L,0,0
557,BDMT_U,0,0
558,BETALDHxm,0,0
559,BHBt,1,0
560,BHBtm,1,0
561,BHMT,0,0
562,BILDGLCURt,1,0
563,BILDGLCURte,1,0
564,BILDGLCURtr,1,0
565,BILGLCURt,1,0
566,BILGLCURte,1,0
567,BILGLCURtr,1,0
568,BILIRED,0,0
569,BILIRUBt2,1,0
570,BILIRUBtr,1,0
571,BIOCYTtn,1,0
572,BMTer_L,0,0
573,BMTer_U,0,0
574,BPNT,0,0
575,BPNT2,0,0
576,BTND1,0,0
577,BTND1n,0,0
578,BTNDe,0,0
579,BTNDm,0,0
580,BTNPL,0,0
581,BTNPLm,0,0
582,BTNt2,1,0
583,BTNt2m,1,0
584,BTNt3i,0,0
585,BTNt4i,0,0
586,BTNtn,1,0
587,BUP2,0,0
588,BUTt2m,1,0
589,BUTt2r,1,0
590,BVITEt,0,0
591,BZt,1,0
592,BZtr,1,0
593,C14STRr,0,0
594,C160CPT1,0,0
595,C160CPT2,0,0
596,C160CRNt,0,0
597,C161CPT1,0,0
598,C161CPT12,0,0
599,C161CPT2,0,0
600,C161CPT22,0,0
601,C161CRN2t,0,0
602,C161CRNt,0,0
603,C180CPT1,0,0
604,C180CPT2,0,0
605,C180CRNt,0,0
606,C181CPT1,0,0
607,C181CPT2,0,0
608,C181CRNt,0,0
609,C204CPT1,0,0
610,C204CPT2,0,0
611,C204CRNt,0,0
612,C226COAtx,1,0
613,C226CPT1,0,0
614,C226CPT2,0,0
615,C226CRNt,0,0
616,C2M26DCOAHLm,1,0
617,C2M26DCOAHLx,1,0
618,C3STDH1Pr,0,0
619,C3STDH1r,0,0
620,C3STKR2r,0,0
621,C4STMO1r,0,0
622,C4STMO2Pr,0,0
623,C4STMO2r,0,0
624,CAATPS,0,0
625,CAMPt,0,0
626,CAROtr,1,0
627,CARVEOLte,1,0
628,CAT2p,0,0
629,CAt7r,1,0
630,CATm,0,0
631,CATp,0,0
632,CBL2OR,0,0
633,CBL2tm,0,0
634,CBLATm,1,0
635,CBPPer,0,0
636,CBPS,0,0
637,CBPSam,0,0
638,CBPter,1,0
639,CBR1,0,0
640,CBR2,0,0
641,CCA_D3t,0,0
642,CCA_D3tm,0,0
643,CDIPTr,1,0
644,CDPDAGtm,1,0
645,CDS,0,0
646,CDSm,0,0
647,CEPTC,0,0
648,CEPTE,0,0
649,CERK,0,0
650,CERT1gt,1,0
651,CERT1rt,1,0
652,CERT2gt,1,0
653,CERT2rt,1,0
654,CGLYt3_2_,0,0
655,CGMPt,0,0
656,CH25H,0,0
657,CHAT,1,0
658,CHATn,1,0
659,CHLP,0,0
660,CHLPCTD,0,0
661,CHLtm,1,0
662,CHOLATEt,1,0
663,CHOLATEt2,0,0
664,CHOLATEt3,0,0
665,CHOLD2m,0,0
666,CHOLK,0,0
667,CHOLPtg,1,0
668,CHOLPtl,1,0
669,CHOLt4,1,0
670,CHOLtg,1,0
671,CHOLtn,1,0
672,CHOLtr,1,0
673,CHOLtu,1,0
674,CHSTEROLSULT,0,0
675,CHSTEROLt,0,0
676,CHSTEROLt1,1,0
677,CHSTEROLt2,1,0
678,CHSTEROLt3,1,0
679,CHSTEROLtg,0,0
680,CHTNASE,0,0
681,CHTNASEe,0,0
682,CITL,0,0
683,CITMCOAHm,1,0
684,CITMCOALm,0,0
685,CITRtm,1,0
686,CITt4_2,1,0
687,CITtam,1,0
688,CITtbm,1,0
689,CK,1,0
690,CKc,1,0
691,CLFORtex,0,0
692,CLHCO3tex2,0,0
693,CLI2tex,0,0
694,CLOHtex2,0,0
695,CLOXAtex2,0,0
696,CLPNDCOAtx,1,0
697,CLPNDCPT1,0,0
698,CLPNDCPT2,0,0
699,CLPNDCRNt,0,0
700,CLPNDt,1,0
701,CLS_hs,0,0
702,CMPACNAtg,1,0
703,CMPACNAtn,0,0
704,CMPSAS,0,0
705,CMPSASn,0,0
706,CO2t,1,0
707,CO2ter,1,0
708,CO2tg,1,0
709,CO2tm,1,0
710,CO2tn,1,0
711,CO2tp,1,0
712,COAtg,1,0
713,COAtl,1,0
714,COAtm,1,0
715,COAtn,1,0
716,COAtp,1,0
717,COAtr,1,0
718,COKECBESr,0,0
719,COQ3m,0,0
720,COQ5m,0,0
721,COQ6m,0,0
722,COQ7m,0,0
723,CORE2GTg,0,0
724,CORE3GTg,0,0
725,CORE4GTg,0,0
726,CORE5GTg,0,0
727,CORE6GTg,0,0
728,CORE7GTg,0,0
729,CORE8GTg,0,0
730,COt,1,0
731,COUCOAFm,0,0
732,COUMARINte,1,0
733,CPCTDTX,0,0
734,CPPPGO,0,0
735,CREATt4_2_r,1,0
736,CREATtmdiffir,0,0
737,CRMPte,1,0
738,CRNCAR3tp,0,0
739,CRNCARtp,0,0
740,CRNt,1,0
741,CRNtHa,0,0
742,CRNtim,0,0
743,CRNtuNa,0,0
744,CRNtx,1,0
745,CRTNsyn,0,0
746,CRTSLt,1,0
747,CRTSLtm,1,0
748,CRTSLtr,1,0
749,CRTSTRNt,1,0
750,CRTSTRNtm,1,0
751,CRTSTRNtr,1,0
752,CRVNCtr,1,0
753,CSAPASEly,0,0
754,CSBPASEly,0,0
755,CSCPASEly,0,0
756,CSDPASEly,0,0
757,CSEPASEly,0,0
758,CSm,0,0
759,CSNAT2m,1,0
760,CSNAT2x,1,0
761,CSNAT3x,1,0
762,CSNATer,1,0
763,CSNATm,1,0
764,CSNATp,1,0
765,CSNATr,1,0
766,CSND,0,0
767,CSNt,1,0
768,CSPG_At,0,0
769,CSPG_Atly,0,0
770,CSPG_Bt,0,0
771,CSPG_Btly,0,0
772,CSPG_Ct,0,0
773,CSPG_Ctly,0,0
774,CSPG_Dt,0,0
775,CSPG_Dtly,0,0
776,CSPG_Et,0,0
777,CSPG_Etly,0,0
778,CTPS1,0,0
779,CTPS2,0,0
780,CTPtn,1,0
781,CYANt,1,0
782,CYANtm,1,0
783,CYOOm2,0,0
784,CYOR_u10m,0,0
785,CYSALANaEx,0,0
786,CYSASNNaEx,0,0
787,CYSGLNNaEx,0,0
788,CYSGLTH,1,0
789,CYSGLUexR,1,0
790,CYSGLYexR,1,0
791,CYSLYSL,0,0
792,CYSO,0,0
793,CYSSERNaEx,0,0
794,CYSt4,0,0
795,CYSTA,1,0
796,CYSTAm,1,0
797,CYStec,1,0
798,CYSTGL,0,0
799,CYSTGLUex,0,0
